"name","title","gender","age","culture","dateOfBirth","house","father","mother","heir","spouse","book1","book2","book3","book4","book5","isAliveMother","isAliveFather","isAliveHeir","isAliveSpouse","isMarried","isNoble","numDeadRelations","popularity","deadOrAlive"
"Jonos Bracken","Stone Hedge","male",NA,"",NA,"House Bracken","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.190635451505016,"alive"
"Justin Massey","Ser","male",NA,"",NA,"House Massey","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0802675585284281,"alive"
"Kedry","Maester","male",NA,"",NA,"","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0301003344481605,"dead"
"Joss Stilwood","","male",NA,"",NA,"House Clegane","","","","",1,1,0,1,0,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Kevan Lannister","Ser","male",56,"",244,"House Lannister","","","","Dorna Swyft",1,1,1,1,1,NA,NA,NA,1,1,1,4,0.869565217391304,"dead"
"Lady of the Leaves","Lady of the Leaves","female",NA,"",NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Lharys","","male",NA,"",NA,"House Bracken","","","","",1,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0167224080267558,"dead"
"Leyton Hightower","Hightower","male",NA,"",NA,"House Hightower","","","","Rhea Florent",1,1,1,1,1,NA,NA,NA,1,1,1,0,0.150501672240802,"alive"
"Larys Strong","Lord of Harrenhal","male",100,"",91,"House Strong","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.297658862876254,"dead"
"Lomys","Maester","male",NA,"",NA,"","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.0234113712374581,"alive"
"Lewyn Martell","Ser","male",NA,"Dornish",NA,"House Martell","","","","",1,0,1,1,1,NA,NA,NA,NA,0,1,2,0.147157190635451,"dead"
"Lothar Frey","Twins","male",41,"Rivermen",264,"House Frey","","","","Leonella Lefford",1,1,1,1,1,NA,NA,NA,1,1,1,1,0.17391304347826,"alive"
"Lothor Brune","Ser","male",NA,"",NA,"House Brune of Brownhollow","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.137123745819397,"alive"
"Lysa Arryn","Lady of the Vale","female",34,"",266,"House Tully","","","","Jon Arryn",0,0,0,0,0,NA,NA,NA,0,1,1,5,0,"dead"
"Maege Mormont","Lady of Bear Island","female",66,"Northmen",239,"House Mormont","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,1,0.137123745819397,"alive"
"Mad Huntsman","","male",NA,"",NA,"Brotherhood without banners","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0367892976588628,"alive"
"Mance Rayder","","male",NA,"Free folk",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.709030100334448,"alive"
"Mark Mullendore","Ser","male",NA,"",NA,"House Mullendore","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.0501672240802675,"alive"
"Mark Ryswell","Ser","female",NA,"Northmen",NA,"House Ryswell","","","","",1,0,0,0,0,NA,NA,NA,NA,0,1,0,0.020066889632107,"dead"
"Marlon Manderly","Ser","male",NA,"",NA,"House Manderly","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0434782608695652,"alive"
"Maron Greyjoy","","male",14,"Ironborn",275,"House Greyjoy","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,4,0.140468227424749,"dead"
"Martyn Cassel","","female",NA,"Northmen",NA,"House Cassel","","","","",1,1,0,0,0,NA,NA,NA,NA,0,0,0,0.0334448160535117,"dead"
"Marq Piper","Ser","male",NA,"Rivermen",NA,"House Piper","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.140468227424749,"alive"
"Mathis Rowan","Goldengrove","male",NA,"Reach",NA,"House Rowan","","","","Bethany Redwyne",1,1,1,1,1,NA,NA,NA,1,1,1,0,0.364548494983277,"alive"
"Meribald","Septon","male",58,"",247,"Faith of the Seven","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.103678929765886,"alive"
"Mirri Maz Duur","Godswife","female",42,"Lhazareen",257,"","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.1438127090301,"dead"
"Mikken","","male",NA,"Northmen",NA,"House Stark","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0969899665551839,"dead"
"Morros Slynt","Lord","male",NA,"",NA,"House Slynt","","","","",0,1,1,0,0,NA,NA,NA,NA,0,1,0,0.0434782608695652,"alive"
"Myranda Royce","","female",26,"",279,"House Royce of the Gates of the Moon","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0434782608695652,"alive"
"Nettles","","female",100,"",113,"Blacks","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0635451505016722,"dead"
"Notch","","female",NA,"",NA,"Brotherhood without Banners","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Obara Sand","","female",34,"Dornish",271,"House Martell","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,1,0.140468227424749,"alive"
"Ulf the White","Ser","male",NA,"",NA,"Blacks","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.060200668896321,"dead"
"Pypar","","male",NA,"",NA,"Night's Watch","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.113712374581939,"alive"
"Roose Bolton","Dreadfort","male",45,"Northmen",260,"House Bolton","","","","Bethany Ryswell",1,1,1,1,1,NA,NA,NA,1,1,1,1,0.979933110367893,"alive"
"Shireen Baratheon","Princess","female",16,"",289,"House Baratheon of Dragonstone","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,4,0.23076923076923,"alive"
"Smiling Knight","","male",NA,"",NA,"Kingswood Brotherhood","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.040133779264214,"alive"
"Renly Baratheon","Lord Paramount of the Stormlands","male",22,"Stormlands",277,"House Baratheon","","","","Margaery Tyrell",1,1,1,1,1,NA,NA,NA,1,1,1,2,1,"dead"
"Theon Greyjoy","green lands","male",27,"Ironmen",278,"House Greyjoy","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,4,1,"alive"
"Robyn Rhysling","Ser","male",NA,"",NA,"House Rhysling","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0234113712374581,"alive"
"Rodrik Harlaw","Harlaw","male",NA,"Ironborn",NA,"House Harlaw","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.160535117056856,"alive"
"Wendamyr","Maester","male",NA,"",NA,"House Greyjoy","","","","",0,1,1,1,0,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Varamyr","","male",NA,"Free Folk",NA,"","","","","",0,0,1,0,1,NA,NA,NA,NA,0,0,0,0.227424749163879,"dead"
"Robin Potter","Ser","male",NA,"",NA,"House Potter","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Richard Horpe","Ser","male",NA,"",NA,"House Horpe","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0635451505016722,"alive"
"Sansa Stark","Princess","female",19,"Northmen",286,"House Stark","","","","Tyrion Lannister",1,1,1,1,1,NA,NA,NA,1,1,1,10,1,"alive"
"Vargo Hoat","Lord of Harrenhal","male",NA,"Qohor",NA,"Brave Companions","","","","",1,1,1,1,0,NA,NA,NA,NA,0,1,0,0.210702341137123,"dead"
"Jaqen H'ghar","","male",NA,"",NA,"Faceless Men","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.20066889632107,"alive"
"Robert Arryn","Eyrie","male",13,"Valemen",292,"House Arryn","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.321070234113712,"alive"
"Rakharo","Bloodrider","male",NA,"Dothraki",NA,"House Targaryen","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.183946488294314,"alive"
"Rhaella Targaryen","PrincessQueenDowager Queen","male",39,"Valyrian",245,"House Targaryen","","","","Aerys II Targaryen",1,0,1,1,1,NA,NA,NA,0,1,1,8,0.321070234113712,"dead"
"Shagga","","male",NA,"Vale mountain clans",NA,"Stone Crows","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0735785953177257,"alive"
"Wyman Manderly","Lord of White Harbor","male",66,"",239,"House Manderly","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.354515050167224,"alive"
"Yellow Dick","","male",NA,"Westeros",NA,"House Bolton","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0434782608695652,"dead"
"Yoren","","female",NA,"Westeros",NA,"Night's Watch","","","","",1,1,1,1,0,NA,NA,NA,NA,0,0,0,0.267558528428093,"dead"
"Watty","","female",NA,"",NA,"Brotherhood without banners","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Skahaz mo Kandaq","","female",NA,"Ghiscari",NA,"House of Kandaq","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.197324414715719,"alive"
"Wylis Manderly","Ser","male",53,"",252,"House Manderly","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.157190635451505,"alive"
"Theo Wull","","male",NA,"Northern mountain clans",NA,"House Wull","","","","",1,0,1,0,0,NA,NA,NA,NA,0,0,0,0.020066889632107,"dead"
"Wylla Manderly","","female",21,"",284,"House Manderly","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0702341137123745,"alive"
"Willas Tyrell","","male",35,"",270,"House Tyrell","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.290969899665551,"alive"
"Wendel Manderly","Ser","male",45,"",254,"House Manderly","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.133779264214046,"dead"
"Simon Toyne","","female",NA,"",NA,"House Toyne","","","","",1,1,1,1,0,NA,NA,NA,NA,0,0,0,0.0367892976588628,"dead"
"Steffon Baratheon","Storm's End","male",32,"",246,"House Baratheon","","","","Cassana Estermont",0,1,1,0,1,NA,NA,NA,0,1,1,2,0.371237458193979,"dead"
"Shagwell","","male",NA,"",NA,"Brave Companions","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.0836120401337792,"dead"
"Rickard Karstark","Karhold","male",NA,"Northmen",NA,"House Karstark","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,1,0.23076923076923,"dead"
"Senelle","","male",NA,"",NA,"House Lannister","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0334448160535117,"dead"
"Shiera Seastar","","female",100,"Westeros",178,"House Targaryen","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,4,0.0434782608695652,"dead"
"Reznak mo Reznak","Seneschal","male",NA,"Ghiscari",NA,"House of Reznak","","","","",0,0,0,0,1,NA,NA,NA,NA,0,1,0,0.0802675585284281,"alive"
"Ronnet Connington","Ser","male",31,"",274,"House Connington","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.113712374581939,"alive"
"Tytos Blackwood","Raventree Hall","male",NA,"",NA,"House Blackwood","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.220735785953177,"alive"
"Syrio Forel","","female",NA,"Braavosi",NA,"House Stark","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.120401337792642,"dead"
"Rodrik Cassel","Ser","male",NA,"Northmen",NA,"House Cassel","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,1,0.397993311036789,"dead"
"Stevron Frey","Ser","male",66,"",233,"House Frey","","","","Corenna Swann",1,1,1,1,1,NA,NA,NA,1,1,1,0,0.17391304347826,"dead"
"Steely Pate","","male",NA,"",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Victaria Tyrell","","female",NA,"",NA,"House Tyrell","","","","Jon Bulwer",0,0,1,1,0,NA,NA,NA,1,1,0,0,0.133779264214046,"alive"
"Jon Connington","Lord of Griffin's Roost","male",42,"Stormlands",263,"House Connington","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.719063545150501,"alive"
"Rorge","","male",NA,"",NA,"Brave Companions","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.167224080267558,"dead"
"Rickard Stark","Winterfell","male",52,"Northmen",230,"House Stark","","","","Lyarra Stark",1,1,1,0,1,NA,NA,NA,1,1,1,5,0.270903010033444,"dead"
"Visenya Targaryen","QueenDowager Queen","female",72,"Valyrian",-28,"House Targaryen","","","","Aegon I Targaryen",1,1,1,1,1,NA,NA,NA,0,1,1,5,0.277591973244147,"dead"
"Petyr Baelish","Master of coin","male",37,"Valemen",268,"House Baelish","","","","Lysa Arryn",1,1,1,1,1,NA,NA,NA,0,1,1,5,1,"alive"
"Varys","Master of Whisperers","male",NA,"",NA,"","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.899665551839464,"alive"
"Stygg","","female",NA,"",NA,"House Greyjoy","","","","",0,1,1,0,0,NA,NA,NA,NA,0,0,0,0.0367892976588628,"alive"
"Salladhor Saan","Prince of the Narrow Sea","male",NA,"Lysene",NA,"House Baratheon of Dragonstone","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.187290969899665,"alive"
"Victarion Greyjoy","Lord Captain of the Iron Fleet","male",37,"Ironborn",268,"House Greyjoy","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,4,0.705685618729097,"alive"
"Timeon","","male",NA,"Dornish",NA,"Brave Companions","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0568561872909698,"dead"
"Tysha","","male",34,"",271,"","","","","Tyrion Lannister",1,1,1,0,1,NA,NA,NA,1,1,0,1,0.130434782608695,"alive"
"Shae","","female",20,"",280,"","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.290969899665551,"dead"
"Spotted Cat","","male",NA,"Ghiscari",NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0501672240802675,"alive"
"Tormund","Ruddy Hall","male",NA,"Free Folk",NA,"","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.214046822742474,"alive"
"Rodrik Greyjoy","","male",15,"Ironborn",274,"House Greyjoy","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,4,0.153846153846153,"dead"
"Josmyn Peckledon","","male",21,"",284,"House Peckledon","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0501672240802675,"alive"
"Trystane Martell","Prince","male",18,"Dornish",287,"House Martell","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,6,0.150501672240802,"alive"
"Rolland Storm","Ser","male",NA,"",NA,"House Caron","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.0702341137123745,"alive"
"Willam Dustin","Barrowton","male",NA,"Northmen",NA,"House Dustin","","","","Barbrey Ryswell",1,0,0,1,1,NA,NA,NA,1,1,1,0,0.0635451505016722,"dead"
"Torrhen Karstark","","male",NA,"Northmen",NA,"House Karstark","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,1,0.0769230769230769,"dead"
"Three Toes","","male",NA,"",NA,"Brave Companions","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Tyland Lannister","Ser","male",NA,"",NA,"House Lannister","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.354515050167224,"dead"
"Thoren Smallwood","First Ranger","male",NA,"",NA,"Night's Watch","","","","",0,1,1,0,0,NA,NA,NA,NA,0,1,0,0.0869565217391304,"dead"
"Rolph Spicer","Ser","female",NA,"",NA,"House Spicer","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.060200668896321,"alive"
"Selyse Florent","LadyQueen","female",NA,"",NA,"House Florent","","","","Stannis Baratheon",1,1,1,1,1,NA,NA,NA,1,1,1,0,0.397993311036789,"alive"
"Tyrion Tanner","","male",5,"",300,"House Stokeworth","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0501672240802675,"alive"
"Sandor Clegane","","male",30,"",270,"House Clegane","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,1,0.695652173913043,"dead"
"Ulf son of Umar","","male",NA,"Vale mountain clans",NA,"Moon Brothers","","","","",1,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0234113712374581,"dead"
"Urswyck","","male",NA,"",NA,"Brave Companions","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0301003344481605,"alive"
"Clydas","","male",65,"",240,"Night's Watch","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0635451505016722,"alive"
"Damion Lannister","SerCastellan of Casterly Rock","male",NA,"",NA,"House Lannister","","","","Shiera Crakehall",0,0,1,1,1,NA,NA,NA,1,1,1,0,0.0836120401337792,"alive"
"Kraznys mo Nakloz","","male",NA,"Astapor",NA,"Good Masters","","","","",0,0,1,0,1,NA,NA,NA,NA,0,0,0,0.0769230769230769,"dead"
"Dacey Mormont","","female",47,"Northmen",252,"House Mormont","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0869565217391304,"dead"
"Jojen Reed","","male",19,"Crannogmen",286,"House Reed","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.290969899665551,"alive"
"Lyonel Baratheon","Ser","male",NA,"",NA,"House Baratheon","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0568561872909698,"dead"
"Khorane Sathmantes","","female",NA,"Lyseni",NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Vardis Egen","Ser","male",49,"Valemen",249,"House Egen","","","","",1,1,1,0,0,NA,NA,NA,NA,0,1,0,0.0903010033444816,"dead"
"Tya Lannister","","male",NA,"",NA,"House Baratheon","","","","Gowen Baratheon",1,0,0,0,0,NA,NA,NA,1,1,0,0,0.0167224080267558,"alive"
"Vyman","Maester","female",NA,"",NA,"","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.040133779264214,"alive"
"Orton Merryweather","Longtable","male",NA,"Reachmen",NA,"House Merryweather","","","","Taena of Myr",0,0,1,1,1,NA,NA,NA,1,1,1,0,0.374581939799331,"alive"
"Jeor Mormont","Bear Island","male",69,"Northmen",230,"House Mormont","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.618729096989966,"dead"
"Rhaego","","female",-298001,"",298299,"House Targaryen","","","","",1,1,1,1,0,NA,NA,NA,NA,0,0,6,0.167224080267558,"dead"
"Samwell Stone","Ser","male",NA,"",NA,"House Royce","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Mors Umber","Castellan","male",70,"Northmen",235,"House Umber","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.147157190635451,"alive"
"Rhaegar Frey","","male",31,"",269,"House Frey","","","","Jeyne Beesbury",0,1,1,1,1,NA,NA,NA,1,1,0,0,0.133779264214046,"dead"
"Parmen Crane","Ser","male",NA,"",NA,"House Crane","","","","",0,1,1,0,0,NA,NA,NA,NA,0,1,0,0.040133779264214,"alive"
"Qyburn","Master of whisperers","male",NA,"",NA,"House Lannister","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.535117056856187,"alive"
"Weese","","male",NA,"",NA,"House Whent","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.040133779264214,"dead"
"Qarl the Maid","","male",NA,"Ironborn",NA,"","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0668896321070234,"alive"
"Rickon Stark","Prince of WinterfellHeir to Winterfell","male",10,"Northmen",295,"House Stark","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,8,0.551839464882943,"alive"
"Roslin Frey","","male",23,"Rivermen",282,"House Frey","","","","Edmure Tully",0,1,1,1,1,NA,NA,NA,1,1,0,6,0.217391304347826,"alive"
"Robar Royce","Ser","male",22,"Valemen",277,"House Royce","","","","",1,1,1,1,0,NA,NA,NA,NA,0,1,1,0.0969899665551839,"dead"
"Robett Glover","","male",NA,"Northmen",NA,"House Glover","","","","Sybelle Glover",1,1,1,1,1,NA,NA,NA,1,1,0,0,0.167224080267558,"alive"
"Rhae Targaryen","Princess","female",100,"Valyrian",201,"House Targaryen","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0802675585284281,"dead"
"Ryman Frey","Ser","male",54,"",246,"House Frey","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.217391304347826,"dead"
"Quaithe","","female",NA,"Asshai'i",NA,"","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.127090301003344,"alive"
"Rolly Duckfield","Ser","male",NA,"",NA,"House Targaryen","","","","",0,0,0,0,1,NA,NA,NA,NA,0,1,0,0.0869565217391304,"alive"
"Togg Joth","","male",NA,"Ibbenese",NA,"Brave Companions","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Taena of Myr","","female",29,"Myrish",276,"House Merryweather","","","","Orton Merryweather",0,0,1,1,1,NA,NA,NA,1,1,0,0,0.113712374581939,"alive"
"Pyg","","female",NA,"",NA,"Brave Companions","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0468227424749163,"dead"
"Stonesnake","","male",55,"",250,"Night's Watch","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0568561872909698,"alive"
"Tycho Nestoris","","male",NA,"Braavosi",NA,"Iron Bank of Braavos","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0869565217391304,"alive"
"Tanselle","","female",NA,"Dornishmen",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.020066889632107,"alive"
"Rhaelle Targaryen","Princess","female",76,"",229,"House Targaryen","","","","Ormund Baratheon",0,0,0,1,1,NA,NA,NA,1,1,1,0,0.137123745819397,"alive"
"Tom of Sevenstreams","","male",65,"",240,"Brotherhood without banners","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.153846153846153,"alive"
"Shyra Errol","Haystack Hall","female",NA,"",NA,"House Errol","","","","",0,1,0,0,0,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Steelskin","","male",NA,"Ghiscari",NA,"House of Loraq","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Val","","female",NA,"Free folk",NA,"","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.140468227424749,"alive"
"Satin","","male",25,"",280,"Night's Watch","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.103678929765886,"alive"
"Xaro Xhoan Daxos","","male",NA,"Qartheen",NA,"Thirteen","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.244147157190635,"alive"
"Maelor Targaryen","Prince","male",3,"",127,"House Targaryen","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.180602006688963,"dead"
"Arianne Martell","Princess","female",29,"Dornishmen",276,"House Martell","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.57190635451505,"alive"
"Damon Dance-for-Me","","male",NA,"",NA,"House Bolton","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0334448160535117,"alive"
"Alysanne Targaryen","","female",NA,"",NA,"","Aenys I Targaryen","Alyssa Velaryon","","",0,0,0,0,0,1,0,NA,NA,0,0,0,0.277591973244147,"dead"
"Baela Targaryen","Lady","female",100,"Valyrian",116,"House Targaryen","","","","Alyn Velaryon",0,0,0,0,0,NA,NA,NA,0,1,1,0,0.127090301003344,"dead"
"Brandon Stark","","male",20,"Northmen",262,"House Stark","","","","",1,1,1,0,1,NA,NA,NA,NA,0,0,0,0.347826086956521,"dead"
"Dunstan Drumm","Old Wyk","male",93,"Ironborn",212,"House Drumm","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.0769230769230769,"alive"
"Daemon Sand","Ser","male",NA,"Dornish",NA,"House Allyrion","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.0735785953177257,"alive"
"Jafer Flowers","","male",NA,"",NA,"Night's Watch","","","","",1,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0434782608695652,"dead"
"Lysono Maar","","male",NA,"Lyseni",NA,"Golden Company","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.020066889632107,"alive"
"Mycah","","male",13,"Westeros",285,"","","","","",1,1,1,0,0,NA,NA,NA,NA,0,0,0,0.103678929765886,"dead"
"Joyeuse Erenford","the Crossing","male",23,"",282,"House Erenford","","","","Walder Frey",1,1,1,1,1,NA,NA,NA,1,1,1,0,0.0434782608695652,"alive"
"Rossart","Hand of the King","male",NA,"",NA,"Alchemists' Guild","","","","",0,1,1,1,0,NA,NA,NA,NA,0,1,0,0.367892976588628,"dead"
"Tyene Sand","","female",29,"Dornish",276,"House Martell","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,1,0.137123745819397,"alive"
"Waymar Royce","Ser","male",19,"Valemen",278,"House Royce","","","","",1,1,1,1,0,NA,NA,NA,NA,0,1,1,0.123745819397993,"dead"
"Stiv","","female",NA,"Wildlings",NA,"Night's Watch","","","","",1,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0334448160535117,"dead"
"Daemon II Blackfyre","Andals","male",23,"",188,"House Blackfyre","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,5,0.227424749163879,"dead"
"Chataya","","female",NA,"Summer Isles",NA,"Chataya's brothel","","","","",1,1,1,0,0,NA,NA,NA,NA,0,0,0,0.0735785953177257,"alive"
"Hugh Hammer","Ser","male",NA,"",NA,"Blacks","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0769230769230769,"dead"
"Tygett Lannister","Ser","male",55,"",250,"House Lannister","","","","Darlessa Marbrand",1,1,1,1,1,NA,NA,NA,1,1,1,0,0.110367892976588,"alive"
"Sarella Sand","","female",25,"Dornishmen",280,"House Martell","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,1,0.103678929765886,"alive"
"Rhaegar Targaryen","Prince of Dragonstone","male",24,"Valyrian",259,"House Targaryen","","","","Elia Martell",1,1,1,1,1,NA,NA,NA,0,1,1,11,0.799331103678929,"dead"
"Dunsen","","male",NA,"",NA,"House Clegane","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.040133779264214,"alive"
"Barra","","male",1,"",298,"House Baratheon","","","","",1,1,0,0,1,NA,NA,NA,NA,0,0,1,0.107023411371237,"dead"
"Bethany Bolton","the Dreadfort","male",NA,"Northmen",NA,"House Bolton","","","","Roose Bolton",0,0,0,1,1,NA,NA,NA,1,1,1,0,0.0434782608695652,"alive"
"Desmond Grell","Ser","female",68,"",237,"House Grell","","","","",1,1,1,1,0,NA,NA,NA,NA,0,1,0,0.0769230769230769,"alive"
"Devan Seaworth","","male",18,"",287,"House Seaworth","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0936454849498327,"alive"
"Gendry","Ser","male",21,"",284,"brotherhood without banners","","","","",1,1,1,1,0,NA,NA,NA,NA,0,1,2,0.438127090301003,"alive"
"Gran Goodbrother","","male",NA,"Ironborn",NA,"House Goodbrother","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0267558528428093,"alive"
"Loras Tyrell","Ser","male",23,"The Reach",282,"House Tyrell","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,2,0.665551839464882,"alive"
"Ricasso","Sunspear","female",NA,"",NA,"House Martell","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0702341137123745,"alive"
